seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	42922135	42922368	234	*	X00386	79717	42922173	42926086	3914	+	0	overlapStart	0	PPCS
chr1	42922135	42922368	234	*	X00386	84217	42896001	42921938	25938	-	196	upstream	196	ZMYND12
chr1	43123975	43124161	187	*	X00387	10465	43124048	43142429	18382	+	0	overlapStart	0	PPIH
chr1	43423793	43423849	57	*	X00390	440584	43424720	43449029	24310	+	870	upstream	870	SLC2A1-AS1
chr1	43424684	43424800	117	*	X00391	440584	43424720	43449029	24310	+	0	overlapStart	0	SLC2A1-AS1
chr1	43424684	43424800	117	*	X00391	6513	43391046	43424847	33802	-	0	inside	46	SLC2A1
chr1	43996372	43996601	230	*	X00393	5792	43996547	44089343	92797	+	0	overlapStart	0	PTPRF
chr1	44678874	44679298	425	*	X00400	55929	44679125	44686351	7227	+	0	overlapStart	0	DMAP1
chr1	44870767	44871018	252	*	X00401	55182	44870960	45117396	246437	+	0	overlapStart	0	RNF220
chr1	44871035	44871051	17	*	X00402	55182	44870960	45117396	246437	+	0	inside	74	RNF220
chr1	44871104	44871143	40	*	X00403	55182	44870960	45117396	246437	+	0	inside	143	RNF220
chr1	45241076	45241573	498	*	X00409	26811	45241537	45241610	74	+	0	overlapStart	0	SNORD55
chr1	45241076	45241573	498	*	X00409	6202	45241246	45244412	3167	+	0	overlapStart	0	RPS8
chr1	45241076	45241573	498	*	X00409	94161	45242164	45242261	98	+	590	upstream	590	SNORD46
chr1	45241076	45241573	498	*	X00409	94162	45243514	45243584	71	+	1940	upstream	1940	SNORD38A
chr1	45266043	45266062	20	*	X00410	1263	45266036	45271667	5632	+	0	inside	6	PLK3
chr1	45266121	45266133	13	*	X00411	1263	45266036	45271667	5632	+	0	inside	84	PLK3
chr1	45452137	45452446	310	*	X00414	8891	45316194	45452394	136201	-	0	overlapStart	0	EIF2B3
chr1	45477039	45477052	14	*	X00415	7389	45477805	45481341	3537	+	752	upstream	752	UROD
chr1	45477039	45477052	14	*	X00415	79654	45468220	45477027	8808	-	11	upstream	11	HECTD3
chr1	45477699	45477749	51	*	X00416	7389	45477805	45481341	3537	+	55	upstream	55	UROD
chr1	45477699	45477749	51	*	X00416	79654	45468220	45477027	8808	-	671	upstream	671	HECTD3
chr1	45477821	45477831	11	*	X00417	7389	45477805	45481341	3537	+	0	inside	15	UROD
chr1	45477821	45477831	11	*	X00417	79654	45468220	45477027	8808	-	793	upstream	793	HECTD3
chr1	45672044	45672188	145	*	X00423	57643	45482076	45672250	190175	-	0	inside	61	ZSWIM5
chr1	45672203	45672319	117	*	X00424	57643	45482076	45672250	190175	-	0	overlapStart	0	ZSWIM5
chr1	45805844	45805881	38	*	X00426	4595	45794914	45806142	11229	-	0	inside	260	MUTYH
chr1	45965714	45965735	22	*	X00427	126661	45959598	45965751	6154	-	0	inside	15	CCDC163
chr1	45965714	45965735	22	*	X00427	25974	45965856	45976739	10884	+	120	upstream	120	MMACHC
chr1	46049609	46049960	352	*	X00428	4678	46049660	46084578	34919	+	0	overlapStart	0	NASP
chr1	46152131	46152228	98	*	X00430	51249	46153847	46160108	6262	+	1618	upstream	1618	TMEM69
chr1	46152131	46152228	98	*	X00430	60313	46092976	46152302	59327	-	0	inside	73	GPBP1L1
chr1	46153625	46153997	373	*	X00431	51249	46153847	46160108	6262	+	0	overlapStart	0	TMEM69
chr1	46153625	46153997	373	*	X00431	60313	46092976	46152302	59327	-	1322	upstream	1322	GPBP1L1
chr1	46269271	46269374	104	*	X00432	23139	46269285	46501796	232512	+	0	overlapStart	0	MAST2
chr1	46269388	46269404	17	*	X00433	23139	46269285	46501796	232512	+	0	inside	102	MAST2
chr1	46713359	46713438	80	*	X00436	8438	46713367	46744145	30779	+	0	overlapStart	0	RAD54L
chr1	46768786	46769129	344	*	X00437	10489	46744072	46769038	24967	-	0	overlapStart	0	LRRC41
chr1	46768786	46769129	344	*	X00437	7388	46769380	46782447	13068	+	250	upstream	250	UQCRH
chr1	46769204	46769229	26	*	X00438	10489	46744072	46769038	24967	-	165	upstream	165	LRRC41
chr1	46769204	46769229	26	*	X00438	7388	46769380	46782447	13068	+	150	upstream	150	UQCRH
chr1	46769243	46769258	16	*	X00439	10489	46744072	46769038	24967	-	204	upstream	204	LRRC41
chr1	46769243	46769258	16	*	X00439	7388	46769380	46782447	13068	+	121	upstream	121	UQCRH
chr1	46859976	46860037	62	*	X00441	2166	46859939	46879520	19582	+	0	inside	36	FAAH
chr1	47133887	47134291	405	*	X00444	64756	47100711	47134099	33389	-	0	overlapStart	0	ATPAF1
chr1	47799328	47799431	104	*	X00445	51727	47799469	47844511	45043	+	37	upstream	37	CMPK1
chr1	47799533	47799646	114	*	X00446	51727	47799469	47844511	45043	+	0	inside	63	CMPK1
chr1	48937649	48937684	36	*	X00451	54558	48761044	48937876	176833	-	0	inside	191	SPATA6
chr1	49242318	49242387	70	*	X00452	79656	49193540	49242547	49008	-	0	inside	159	BEND5
chr1	49242431	49242506	76	*	X00453	79656	49193540	49242547	49008	-	0	inside	40	BEND5
chr1	49242532	49242567	36	*	X00454	79656	49193540	49242547	49008	-	0	overlapStart	0	BEND5
chr1	51433792	51433811	20	*	X00455	1031	51433608	51440309	6702	+	0	inside	183	CDKN2C
chr1	51433865	51433884	20	*	X00456	1031	51433608	51440309	6702	+	0	inside	256	CDKN2C
chr1	51985023	51985054	32	*	X00463	2060	51819935	51984995	165061	-	27	upstream	27	EPS15
chr1	52344272	52344416	145	*	X00465	4898	52254866	52344609	89744	-	0	inside	192	NRDC
chr1	52520759	52520778	20	*	X00466	91408	52521857	52556388	34532	+	1078	upstream	1078	BTF3L4
chr1	52520817	52520870	54	*	X00467	91408	52521857	52556388	34532	+	986	upstream	986	BTF3L4
chr1	52607700	52607802	103	*	X00468	9372	52607766	52812358	204593	+	0	overlapStart	0	ZFYVE9
chr1	52831670	52831875	206	*	X00470	200014	52816265	52831877	15613	-	0	inside	1	CC2D1B
chr1	53192121	53192299	179	*	X00473	79699	53192131	53293013	100883	+	0	overlapStart	0	ZYG11B
chr1	53308203	53308262	60	*	X00474	440590	53308183	53360247	52065	+	0	inside	19	ZYG11A
chr1	53308275	53308942	668	*	X00475	440590	53308183	53360247	52065	+	0	inside	91	ZYG11A
chr1	53392939	53393130	192	*	X00477	55268	53361582	53392851	31270	-	87	upstream	87	ECHDC2
chr1	53392939	53393130	192	*	X00477	6342	53392901	53517289	124389	+	0	inside	37	SCP2
chr1	53685896	53686466	571	*	X00479	54987	53679772	53686289	6518	-	0	overlapStart	0	CZIB
chr1	53704124	53704271	148	*	X00480	100507564	53704282	53708455	4174	+	10	upstream	10	LOC100507564
chr1	53704124	53704271	148	*	X00480	4116	53692564	53704282	11719	-	0	inside	10	MAGOH
chr1	54304000	54304181	182	*	X00485	55706	54231134	54304225	73092	-	0	inside	43	NDC1
chr1	54411249	54411434	186	*	X00486	115353	54411999	54433841	21843	+	564	upstream	564	LRRC42
chr1	54411249	54411434	186	*	X00486	51668	54387234	54411288	24055	-	0	overlapStart	0	HSPB11
chr1	54411739	54411756	18	*	X00487	115353	54411999	54433841	21843	+	242	upstream	242	LRRC42
chr1	54411739	54411756	18	*	X00487	51668	54387234	54411288	24055	-	450	upstream	450	HSPB11
chr1	54411774	54411787	14	*	X00488	115353	54411999	54433841	21843	+	211	upstream	211	LRRC42
chr1	54411774	54411787	14	*	X00488	51668	54387234	54411288	24055	-	485	upstream	485	HSPB11
chr1	54411820	54411848	29	*	X00489	115353	54411999	54433841	21843	+	150	upstream	150	LRRC42
chr1	54411820	54411848	29	*	X00489	51668	54387234	54411288	24055	-	531	upstream	531	HSPB11
chr1	54412040	54412065	26	*	X00490	115353	54411999	54433841	21843	+	0	inside	40	LRRC42
chr1	54412040	54412065	26	*	X00490	51668	54387234	54411288	24055	-	751	upstream	751	HSPB11
chr1	54412089	54412134	46	*	X00491	115353	54411999	54433841	21843	+	0	inside	89	LRRC42
chr1	54412089	54412134	46	*	X00491	51668	54387234	54411288	24055	-	800	upstream	800	HSPB11
chr1	55181320	55181723	404	*	X00495	7268	55181495	55208328	26834	+	0	overlapStart	0	TTC4
chr1	55352822	55352861	40	*	X00497	1718	55315300	55352921	37622	-	0	inside	59	DHCR24
chr1	55680953	55681372	420	*	X00498	100507634	55681081	55683128	2048	+	0	overlapStart	0	LOC100507634
chr1	55680953	55681372	420	*	X00498	23358	55532032	55681039	149008	-	0	overlapStart	0	USP24
chr1	57044912	57045176	265	*	X00499	8613	56960419	57045257	84839	-	0	inside	80	PLPP3
chr1	59012263	59012335	73	*	X00500	115209	58939504	59012446	72943	-	0	inside	110	OMA1
chr1	59012263	59012335	73	*	X00500	1600	57463579	59012446	1548868	-	0	inside	110	DAB1
chr1	59012347	59012608	262	*	X00501	115209	58939504	59012446	72943	-	0	overlapStart	0	OMA1
chr1	59012347	59012608	262	*	X00501	1600	57463579	59012446	1548868	-	0	overlapStart	0	DAB1
chr1	59165635	59165800	166	*	X00502	114803	59120411	59165747	45337	-	0	overlapStart	0	MYSM1
chr1	59249356	59249731	376	*	X00505	100131060	59250823	59365384	114562	+	1091	upstream	1091	LINC01135
chr1	59249356	59249731	376	*	X00505	3725	59246463	59249785	3323	-	0	inside	53	JUN
chr1	59250635	59250893	259	*	X00506	100131060	59250823	59365384	114562	+	0	overlapStart	0	LINC01135
chr1	59250635	59250893	259	*	X00506	3725	59246463	59249785	3323	-	849	upstream	849	JUN
chr1	59762143	59762296	154	*	X00509	55277	59762625	60228402	465778	+	328	upstream	328	FGGY
chr1	59762342	59762567	226	*	X00510	55277	59762625	60228402	465778	+	57	upstream	57	FGGY
chr1	59762602	59762689	88	*	X00511	55277	59762625	60228402	465778	+	0	overlapStart	0	FGGY
chr1	59762708	59762800	93	*	X00512	55277	59762625	60228402	465778	+	0	inside	82	FGGY
chr1	61542539	61542616	78	*	X00514	4774	61542946	61928460	385515	+	329	upstream	329	NFIA
chr1	61542769	61542798	30	*	X00515	4774	61542946	61928460	385515	+	147	upstream	147	NFIA
chr1	62190631	62190915	285	*	X00516	83941	62146719	62191095	44377	-	0	inside	179	TM2D1
chr1	62901797	62902068	272	*	X00517	7398	62901975	62917475	15501	+	0	overlapStart	0	USP1
chr1	63153737	63153754	18	*	X00520	85440	62920397	63154039	233643	-	0	inside	284	DOCK7
chr1	63153809	63153849	41	*	X00521	85440	62920397	63154039	233643	-	0	inside	189	DOCK7
chr1	63153995	63154300	306	*	X00522	85440	62920397	63154039	233643	-	0	overlapStart	0	DOCK7
chr1	63249673	63249918	246	*	X00523	84938	63249777	63330941	81165	+	0	overlapStart	0	ATG4C
chr1	63782730	63782744	15	*	X00524	199899	63624754	63782901	158148	-	0	inside	156	LINC00466
chr1	63833272	63833533	262	*	X00525	29929	63833261	63904233	70973	+	0	inside	10	ALG6
chr1	63988772	63989260	489	*	X00526	23421	63906441	63988944	82504	-	0	overlapStart	0	ITGB3BP
chr1	63988772	63989260	489	*	X00526	84455	63989013	64038364	49352	+	0	overlapStart	0	EFCAB7
chr1	64059217	64059669	453	*	X00527	5236	64058947	64125916	66970	+	0	inside	269	PGM1
chr1	65720190	65720344	155	*	X00533	9829	65720148	65881552	161405	+	0	inside	41	DNAJC6
chr1	67519889	67519932	44	*	X00536	23169	67465015	67520080	55066	-	0	inside	147	SLC35D1
chr1	67895959	67896228	270	*	X00537	26135	67873493	67896123	22631	-	0	overlapStart	0	SERBP1
chr1	68150857	68151230	374	*	X00538	1647	68150860	68154021	3162	+	0	overlapStart	0	GADD45A
chr1	68297655	68297676	22	*	X00541	100289178	68297971	68668670	370700	+	294	upstream	294	GNG12-AS1
chr1	68297803	68298064	262	*	X00542	100289178	68297971	68668670	370700	+	0	overlapStart	0	GNG12-AS1
chr1	68698090	68698256	167	*	X00545	79971	68564142	68698284	134143	-	0	inside	27	WLS
chr1	68962659	68962815	157	*	X00546	55635	68939835	68962799	22965	-	0	overlapStart	0	DEPDC1
chr1	68962852	68962874	23	*	X00547	55635	68939835	68962799	22965	-	52	upstream	52	DEPDC1
chr1	70671215	70671258	44	*	X00548	55631	70610485	70671361	60877	-	0	inside	102	LRRC40
chr1	70671215	70671258	44	*	X00548	9295	70671365	70717701	46337	+	106	upstream	106	SRSF11
chr1	70671271	70671491	221	*	X00549	55631	70610485	70671361	60877	-	0	overlapStart	0	LRRC40
chr1	70671271	70671491	221	*	X00549	9295	70671365	70717701	46337	+	0	overlapStart	0	SRSF11
chr1	70820219	70820604	386	*	X00551	11147	70820493	70833705	13213	+	0	overlapStart	0	HHLA3
chr1	70820219	70820604	386	*	X00551	81573	70724685	70820417	95733	-	0	overlapStart	0	ANKRD13C
chr1	70820825	70820872	48	*	X00552	81573	70724685	70820417	95733	-	407	upstream	407	ANKRD13C
chr1	70876898	70877043	146	*	X00553	1491	70876901	70905534	28634	+	0	overlapStart	0	CTH
chr1	72749178	72749592	415	*	X00554	257194	71868625	72748405	879781	-	772	upstream	772	NEGR1
chr1	74663900	74664113	214	*	X00555	100526835	74663896	75010116	346221	+	0	inside	3	FPGT-TNNI3K
chr1	74663900	74664113	214	*	X00555	127255	74491702	74663871	172170	-	28	upstream	28	LRRIQ3
chr1	74663900	74664113	214	*	X00555	8790	74663896	74674148	10253	+	0	inside	3	FPGT
chr1	76190168	76190552	385	*	X00557	34	76190043	76229355	39313	+	0	inside	124	ACADM
chr1	76251794	76252092	299	*	X00558	26805	76253574	76253657	84	+	1481	upstream	1481	SNORD45A
chr1	76251794	76252092	299	*	X00558	5876	76251879	76260775	8897	+	0	overlapStart	0	RABGGTB
chr1	76251794	76252092	299	*	X00558	692085	76252757	76252834	78	+	664	upstream	664	SNORD45C
chr1	77685148	77685170	23	*	X00559	10026	77554667	77685132	130466	-	15	upstream	15	PIGK
chr1	78148541	78148837	297	*	X00561	26009	78030190	78149104	118915	-	0	inside	266	ZZZ3
chr1	78149259	78149278	20	*	X00562	26009	78030190	78149104	118915	-	154	upstream	154	ZZZ3
chr1	78445193	78445210	18	*	X00563	11080	78444934	78482995	38062	+	0	inside	258	DNAJB4
chr1	78445193	78445210	18	*	X00563	8880	78412167	78444777	32611	-	415	upstream	415	FUBP1
chr1	84464729	84464896	168	*	X00566	79739	84335057	84464833	129777	-	0	overlapStart	0	TTLL7
chr1	84464949	84465035	87	*	X00567	79739	84335057	84464833	129777	-	115	upstream	115	TTLL7
chr1	84543263	84543823	561	*	X00568	5567	84543745	84704181	160437	+	0	overlapStart	0	PRKACB
chr1	84764146	84764302	157	*	X00569	148418	84764049	84816481	52433	+	0	inside	96	SAMD13
chr1	84764338	84764365	28	*	X00570	148418	84764049	84816481	52433	+	0	inside	288	SAMD13
chr1	84944927	84944960	34	*	X00573	80135	84944920	84964033	19114	+	0	inside	6	RPF1
chr1	84944980	84945177	198	*	X00574	80135	84944920	84964033	19114	+	0	inside	59	RPF1
chr1	85725353	85725368	16	*	X00576	148423	85715637	85725355	9719	-	0	overlapStart	0	C1orf52
chr1	86046172	86046456	285	*	X00580	3491	86046444	86049648	3205	+	0	overlapStart	0	CCN1
chr1	86046468	86046595	128	*	X00581	3491	86046444	86049648	3205	+	0	inside	23	CCN1
chr1	86046616	86046628	13	*	X00582	3491	86046444	86049648	3205	+	0	inside	171	CCN1
chr1	87380122	87380129	8	*	X00584	9403	87328128	87380107	51980	-	14	upstream	14	SELENOF
chr1	87380122	87380129	8	*	X00584	9653	87380335	87575681	195347	+	205	upstream	205	HS2ST1
chr1	87380264	87380465	202	*	X00585	9403	87328128	87380107	51980	-	156	upstream	156	SELENOF
chr1	87380264	87380465	202	*	X00585	9653	87380335	87575681	195347	+	0	overlapStart	0	HS2ST1
chr1	87380483	87380524	42	*	X00586	9403	87328128	87380107	51980	-	375	upstream	375	SELENOF
chr1	87380483	87380524	42	*	X00586	9653	87380335	87575681	195347	+	0	inside	147	HS2ST1
chr1	87380547	87380583	37	*	X00587	9403	87328128	87380107	51980	-	439	upstream	439	SELENOF
chr1	87380547	87380583	37	*	X00587	9653	87380335	87575681	195347	+	0	inside	211	HS2ST1
chr1	87380601	87380636	36	*	X00588	9403	87328128	87380107	51980	-	493	upstream	493	SELENOF
chr1	87380601	87380636	36	*	X00588	9653	87380335	87575681	195347	+	0	inside	265	HS2ST1
chr1	87381175	87381268	94	*	X00589	9403	87328128	87380107	51980	-	1067	upstream	1067	SELENOF
chr1	87381374	87381427	54	*	X00590	9403	87328128	87380107	51980	-	1266	upstream	1266	SELENOF
chr1	89150016	89150035	20	*	X00592	5586	89149922	89301938	152017	+	0	inside	93	PKN2
chr1	89357057	89357405	349	*	X00593	2959	89318321	89357301	38981	-	0	overlapStart	0	GTF2B
chr1	89458123	89458357	235	*	X00594	494115	89445139	89458643	13505	-	0	inside	285	RBMXL1
chr1	89458123	89458357	235	*	X00594	56267	89401456	89458643	57188	-	0	inside	285	KYAT3
chr1	89458873	89458931	59	*	X00595	494115	89445139	89458643	13505	-	229	upstream	229	RBMXL1
chr1	89458873	89458931	59	*	X00595	56267	89401456	89458643	57188	-	229	upstream	229	KYAT3
chr1	90286330	90286345	16	*	X00596	55144	90286573	90401989	115417	+	227	upstream	227	LRRC8D
chr1	90460607	90461080	474	*	X00598	284695	90460678	90494094	33417	+	0	overlapStart	0	ZNF326
chr1	90460607	90461080	474	*	X00598	492303	90458824	90460525	1702	-	81	upstream	81	GEMIN8P4
chr1	90461102	90461166	65	*	X00599	492303	90458824	90460525	1702	-	576	upstream	576	GEMIN8P4
chr1	91487537	91487767	231	*	X00600	84146	91380857	91487812	106956	-	0	inside	44	ZNF644
chr1	92764207	92764646	440	*	X00602	11146	92711955	92764566	52612	-	0	overlapStart	0	GLMN
chr1	92764207	92764646	440	*	X00602	79871	92764522	92853732	89211	+	0	overlapStart	0	RPAP2
chr1	93297407	93297442	36	*	X00607	6125	93297594	93307481	9888	+	151	upstream	151	RPL5
chr1	93297524	93297960	437	*	X00608	6125	93297594	93307481	9888	+	0	overlapStart	0	RPL5
chr1	93544538	93544986	449	*	X00609	22823	93544792	93604638	59847	+	0	overlapStart	0	MTF2
chr1	93811151	93811588	438	*	X00610	100131564	93775666	93811368	35703	-	0	overlapStart	0	CCDC18-AS1
chr1	93811151	93811588	438	*	X00610	1810	93811478	93828148	16671	+	0	overlapStart	0	DR1
chr1	93913674	93913689	16	*	X00611	54874	93913688	94020218	106531	+	0	overlapStart	0	FNBP1L
chr1	93913716	93913812	97	*	X00612	54874	93913688	94020218	106531	+	0	inside	27	FNBP1L
chr1	94312817	94312865	49	*	X00615	8412	94027343	94312706	285364	-	110	upstream	110	BCAR3
chr1	94312896	94313314	419	*	X00616	8412	94027343	94312706	285364	-	189	upstream	189	BCAR3
chr1	94344639	94344835	197	*	X00617	30836	94335014	94344762	9749	-	0	overlapStart	0	DNTTIP2
chr1	94344856	94344912	57	*	X00618	30836	94335014	94344762	9749	-	93	upstream	93	DNTTIP2
chr1	94374939	94375133	195	*	X00619	2730	94352590	94375012	22423	-	0	overlapStart	0	GCLM
chr1	94883959	94884014	56	*	X00629	5825	94883933	94984219	100287	+	0	inside	25	ABCD3
chr1	95538173	95538298	126	*	X00631	199857	95448279	95538507	90229	-	0	inside	208	ALG14
chr1	95538335	95538724	390	*	X00632	199857	95448279	95538507	90229	-	0	overlapStart	0	ALG14
chr1	95538760	95538822	63	*	X00633	199857	95448279	95538507	90229	-	252	upstream	252	ALG14
chr1	95699707	95699906	200	*	X00634	25950	95699711	95712781	13071	+	0	overlapStart	0	RWDD3
chr1	100315556	100315876	321	*	X00635	178	100315640	100389579	73940	+	0	overlapStart	0	AGL
chr1	100435313	100435709	397	*	X00636	23443	100435345	100492534	57190	+	0	overlapStart	0	SLC35A3
chr1	100503449	100503832	384	*	X00637	64645	100503789	100548929	45141	+	0	overlapStart	0	MFSD14A
chr1	100598502	100598561	60	*	X00638	163786	100549102	100598511	49410	-	0	overlapStart	0	SASS6
chr1	100598502	100598561	60	*	X00638	54482	100598706	100616054	17349	+	144	upstream	144	TRMT13
chr1	100598634	100598650	17	*	X00639	163786	100549102	100598511	49410	-	122	upstream	122	SASS6
chr1	100598634	100598650	17	*	X00639	54482	100598706	100616054	17349	+	55	upstream	55	TRMT13
chr1	100731599	100731609	11	*	X00640	8634	100731714	100758325	26612	+	104	upstream	104	RTCA
chr1	100731639	100731752	114	*	X00641	8634	100731714	100758325	26612	+	0	overlapStart	0	RTCA
chr1	100731873	100731897	25	*	X00642	8634	100731714	100758325	26612	+	0	inside	158	RTCA
chr1	101361554	101361751	198	*	X00643	148867	101361632	101447311	85680	+	0	overlapStart	0	SLC30A7
chr1	101361554	101361751	198	*	X00643	2135	101337928	101360735	22808	-	818	upstream	818	EXTL2
chr1	101491272	101491560	289	*	X00644	51611	101455180	101491644	36465	-	0	inside	83	DPH5
chr1	108742727	108742763	37	*	X00645	29957	108677344	108742980	65637	-	0	inside	216	SLC25A24
chr1	109102454	109102477	24	*	X00646	284611	109102971	109181949	78979	+	493	upstream	493	FAM102B
chr1	109235030	109235108	79	*	X00647	55119	109234932	109244422	9491	+	0	inside	97	PRPF38B
chr1	109289224	109289730	507	*	X00648	6814	109289285	109352148	62864	+	0	overlapStart	0	STXBP3
chr1	109505712	109506112	401	*	X00651	23155	109472130	109506121	33992	-	0	inside	8	CLCC1
chr1	109505712	109506112	401	*	X00651	254268	109358520	109506121	147602	-	0	inside	8	AKNAD1
chr1	109584498	109584741	244	*	X00652	22911	109512838	109584850	72013	-	0	inside	108	WDR47
chr1	109618609	109618656	48	*	X00653	6884	109606998	109618624	11627	-	0	overlapStart	0	TAF13
chr1	109633162	109633540	379	*	X00654	56900	109633403	109639554	6152	+	0	overlapStart	0	TMEM167B
chr1	109642659	109643115	457	*	X00655	677766	109642815	109643234	420	+	0	overlapStart	0	SCARNA2
chr1	109756569	109756606	38	*	X00657	6301	109756515	109780804	24290	+	0	inside	53	SARS1
chr1	109825838	109825864	27	*	X00660	84722	109822176	109825808	3633	-	29	upstream	29	PSRC1
chr1	109968853	109969131	279	*	X00661	5686	109941653	109969108	27456	-	0	overlapStart	0	PSMA5
chr1	110026258	110026990	733	*	X00662	127002	110026561	110035420	8860	+	0	overlapStart	0	ATXN7L2
chr1	110052270	110052534	265	*	X00663	57463	110049446	110052336	2891	-	0	overlapStart	0	AMIGO1
chr1	110880900	110880911	12	*	X00666	64783	110881945	110889303	7359	+	1033	upstream	1033	RBM15
chr1	110950041	110950061	21	*	X00667	101410535	110950431	110958896	8466	+	369	upstream	369	LAMTOR5-AS1
chr1	110950077	110950432	356	*	X00668	101410535	110950431	110958896	8466	+	0	overlapStart	0	LAMTOR5-AS1
chr1	110950077	110950432	356	*	X00668	10542	110943877	110950546	6670	-	0	inside	113	LAMTOR5
chr1	111506412	111506621	210	*	X00671	55791	111489812	111506566	16755	-	0	overlapStart	0	LRIF1
chr1	111506833	111506884	52	*	X00672	55791	111489812	111506566	16755	-	266	upstream	266	LRIF1
chr1	111682740	111682750	11	*	X00673	128338	111659954	111682838	22885	-	0	inside	87	DRAM2
